,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
risk_H[15],0.33,0.0,0.33,0.33,0.0,0.0,4989.9,3087.12,1.0
risk_H[16],0.33,0.0,0.33,0.33,0.0,0.0,3563.79,3077.62,1.0
risk_H[17],0.33,0.0,0.33,0.33,0.0,0.0,3327.58,2665.98,1.0
risk_H[18],0.33,0.0,0.33,0.33,0.0,0.0,3612.41,2651.72,1.0
risk_H[19],0.33,0.0,0.33,0.34,0.0,0.0,3910.53,2731.77,1.0
risk_H[20],0.34,0.0,0.34,0.34,0.0,0.0,4279.66,2622.82,1.0
risk_H[21],0.34,0.0,0.34,0.34,0.0,0.0,4643.54,2603.74,1.0
risk_H[22],0.34,0.0,0.34,0.34,0.0,0.0,3341.2,3322.99,1.0
risk_H[23],0.34,0.0,0.33,0.34,0.0,0.0,4502.93,3216.12,1.0
risk_H[24],0.34,0.0,0.34,0.34,0.0,0.0,3858.98,3059.45,1.0
risk_H[25],0.35,0.0,0.34,0.35,0.0,0.0,4271.23,3181.3,1.0
risk_H[26],0.36,0.0,0.35,0.36,0.0,0.0,4506.13,3110.8,1.0
risk_H[27],0.37,0.0,0.36,0.37,0.0,0.0,4837.3,3185.14,1.0
risk_H[28],0.39,0.01,0.38,0.4,0.0,0.0,4340.29,3011.25,1.0
risk_H[29],0.44,0.01,0.41,0.46,0.0,0.0,4368.56,2986.62,1.0
risk_H[30],0.52,0.02,0.48,0.57,0.0,0.0,4399.19,3012.01,1.0
risk_H[31],0.65,0.04,0.58,0.72,0.0,0.0,4451.98,3061.41,1.0
risk_H[32],0.75,0.04,0.69,0.81,0.0,0.0,4814.28,3160.2,1.0
risk_H[33],0.81,0.03,0.75,0.84,0.0,0.0,5355.77,3100.74,1.0
risk_H[34],0.85,0.02,0.81,0.88,0.0,0.0,5256.4,3162.32,1.0
